ID,TEMP,HUMIDITY,TOTAL_CLOUD_COVER,DEW_POINT,WEATHER_TYPE,AVG_WIND_SPEED,AVG_WIND_DIRECTION,GLOBAL_RADIATION,ZENITH,ELEVATION,AZIMUTH,TIMESTAMP,TARGET
5297,7.1,95,8,6.3,162,8.3,250,3.1,85.4,4.6,239.61,2022-02-06 16:00:00+00:00,848.04
5298,7.4,80,7,4.2,161,8.6,270,0.6,94.36,-4.36,251.09,2022-02-06 17:00:00+00:00,0.23
5299,6.9,86,8,4.7,161,7.2,250,0.0,103.77,-13.77,262.22,2022-02-06 18:00:00+00:00,0.0
5300,6.3,90,7,4.8,161,7.3,250,0.0,113.43,-23.43,273.58,2022-02-06 19:00:00+00:00,0.0
5301,5.8,90,5,4.2,123,8.1,260,0.0,122.96,-32.96,285.94,2022-02-06 20:00:00+00:00,0.0
5302,6.8,84,7,4.2,123,6.7,260,0.0,131.86,-41.86,300.34,2022-02-06 21:00:00+00:00,0.0
5303,4.8,83,5,2.2,161,6.5,310,0.0,139.36,-49.36,318.09,2022-02-06 22:00:00+00:00,0.0
5304,3.8,84,5,1.4,161,6.0,310,0.0,144.35,-54.35,340.19,2022-02-06 23:00:00+00:00,0.0
5305,3.7,83,7,1.2,123,4.2,300,0.0,145.56,-55.56,5.42,2022-02-07 00:00:00+00:00,0.0
5306,4.0,76,2,0.1,123,5.5,290,0.0,142.6,-52.6,29.68,2022-02-07 01:00:00+00:00,0.0
5307,2.1,89,5,0.5,175,5.0,300,0.0,136.37,-46.37,49.88,2022-02-07 02:00:00+00:00,0.0
5308,1.9,87,5,0.1,124,5.3,310,0.0,128.14,-38.14,66.02,2022-02-07 03:00:00+00:00,0.0
5309,1.7,85,2,-0.6,124,3.7,300,0.0,118.89,-28.89,79.39,2022-02-07 04:00:00+00:00,0.0
5310,2.1,84,7,-0.4,161,2.4,260,0.0,109.23,-19.23,91.21,2022-02-07 05:00:00+00:00,0.0
5311,2.2,81,7,-0.7,123,3.6,280,0.0,99.61,-9.61,102.38,2022-02-07 06:00:00+00:00,0.0
5312,2.3,81,8,-0.7,-1,3.2,270,0.2,89.87,0.13,113.58,2022-02-07 07:00:00+00:00,0.0
5313,2.2,83,7,-0.4,123,2.6,260,4.2,81.84,8.16,125.36,2022-02-07 08:00:00+00:00,2287.79
5314,2.9,78,7,-0.5,100,3.0,230,28.0,74.65,15.35,138.16,2022-02-07 09:00:00+00:00,10748.61
5315,4.2,78,7,0.7,-1,3.5,270,61.0,69.12,20.88,152.23,2022-02-07 10:00:00+00:00,27809.99
5316,4.4,72,8,-0.3,-1,3.2,280,67.2,65.77,24.23,167.47,2022-02-07 11:00:00+00:00,25941.19
5317,5.3,69,7,0.0,100,3.3,280,81.7,64.98,25.02,183.37,2022-02-07 12:00:00+00:00,36788.48
5318,5.5,59,7,-1.9,-1,4.5,270,91.2,66.86,23.14,199.09,2022-02-07 13:00:00+00:00,25329.78
5319,6.8,58,2,-0.9,-1,4.3,270,77.5,71.16,18.84,213.89,2022-02-07 14:00:00+00:00,28942.29
5320,7.0,56,1,-1.2,-1,4.5,260,100.0,77.44,12.56,227.43,2022-02-07 15:00:00+00:00,14502.24
5321,6.3,60,3,-0.8,-1,4.6,250,53.8,85.14,4.86,239.78,2022-02-07 16:00:00+00:00,5522.59
5322,4.7,68,0,-0.8,-1,4.7,240,9.9,94.11,-4.11,251.28,2022-02-07 17:00:00+00:00,902.24
5323,3.9,71,0,-0.9,-1,4.4,230,0.0,103.52,-13.52,262.42,2022-02-07 18:00:00+00:00,0.0
5324,3.1,75,2,-1.0,-1,4.5,230,0.0,113.19,-23.19,273.79,2022-02-07 19:00:00+00:00,0.0
5325,2.5,78,2,-1.0,-1,4.2,230,0.0,122.71,-32.71,286.17,2022-02-07 20:00:00+00:00,0.0
5326,2.4,79,8,-0.8,-1,3.9,230,0.0,131.59,-41.59,300.57,2022-02-07 21:00:00+00:00,0.0
5327,2.7,80,8,-0.4,-1,4.5,230,0.0,139.08,-49.08,318.29,2022-02-07 22:00:00+00:00,0.0
5328,3.1,78,8,-0.4,-1,4.3,220,0.0,144.04,-54.04,340.29,2022-02-07 23:00:00+00:00,0.0
5329,3.0,78,8,-0.4,-1,4.1,220,0.0,145.25,-55.25,5.36,2022-02-08 00:00:00+00:00,0.0
5330,3.4,77,8,-0.2,-1,4.9,220,0.0,142.31,-52.31,29.49,2022-02-08 01:00:00+00:00,0.0
5331,3.9,76,7,0.0,-1,6.0,220,0.0,136.11,-46.11,49.63,2022-02-08 02:00:00+00:00,0.0
5332,4.1,75,7,0.1,-1,5.3,220,0.0,127.9,-37.9,65.76,2022-02-08 03:00:00+00:00,0.0
5333,4.1,79,8,0.8,-1,5.4,220,0.0,118.66,-28.66,79.14,2022-02-08 04:00:00+00:00,0.0
5334,4.2,80,7,1.1,-1,6.0,220,0.0,109.01,-19.01,90.98,2022-02-08 05:00:00+00:00,0.0
5335,4.3,84,8,1.8,122,4.7,220,0.0,99.38,-9.38,102.16,2022-02-08 06:00:00+00:00,0.0
5336,4.1,90,7,2.6,152,5.8,220,0.0,89.66,0.34,113.37,2022-02-08 07:00:00+00:00,0.0
5337,3.8,95,8,3.1,123,6.2,220,2.1,81.59,8.41,125.18,2022-02-08 08:00:00+00:00,1251.7
5338,4.3,94,8,3.4,123,6.2,220,8.7,74.37,15.63,138.0,2022-02-08 09:00:00+00:00,6335.61
5339,4.7,93,8,3.7,151,5.5,220,20.3,68.82,21.18,152.11,2022-02-08 10:00:00+00:00,17046.72
5340,5.3,93,8,4.3,122,5.9,230,26.3,65.46,24.54,167.41,2022-02-08 11:00:00+00:00,23685.23
5341,5.9,92,8,4.7,122,6.1,230,32.0,64.67,25.33,183.37,2022-02-08 12:00:00+00:00,19935.86
5342,5.8,96,8,5.2,152,5.7,220,19.6,66.55,23.45,199.16,2022-02-08 13:00:00+00:00,11870.66
5343,6.1,95,8,5.4,122,5.7,220,14.1,70.87,19.13,214.01,2022-02-08 14:00:00+00:00,7332.78
5344,6.3,97,8,5.9,152,5.9,220,19.1,77.17,12.83,227.58,2022-02-08 15:00:00+00:00,10590.21
5345,6.6,96,7,6.0,122,5.2,220,14.7,84.88,5.12,239.96,2022-02-08 16:00:00+00:00,5396.99
5346,6.6,95,7,5.9,151,4.9,220,2.3,93.86,-3.86,251.48,2022-02-08 17:00:00+00:00,569.51
5347,6.5,95,8,5.7,122,5.6,220,0.0,103.28,-13.28,262.63,2022-02-08 18:00:00+00:00,0.0
5348,6.6,94,7,5.7,-1,5.5,220,0.0,112.95,-22.95,274.02,2022-02-08 19:00:00+00:00,0.0
5349,6.6,94,7,5.8,-1,4.8,220,0.0,122.46,-32.46,286.4,2022-02-08 20:00:00+00:00,0.0
5350,6.6,93,8,5.6,122,4.8,220,0.0,131.33,-41.33,300.8,2022-02-08 21:00:00+00:00,0.0
5351,6.5,94,7,5.6,-1,4.0,230,0.0,138.79,-48.79,318.49,2022-02-08 22:00:00+00:00,0.0
5352,6.5,93,8,5.5,-1,4.0,220,0.0,143.73,-53.73,340.39,2022-02-08 23:00:00+00:00,0.0
5522,6.1,91,7,4.8,161,10.3,200,0.0,139.79,-49.79,28.16,2022-02-16 01:00:00+00:00,0.0
5523,6.2,92,7,5.0,161,9.9,210,0.0,133.8,-43.8,47.78,2022-02-16 02:00:00+00:00,0.0
5524,6.5,92,7,5.3,161,10.9,200,0.0,125.77,-35.77,63.78,2022-02-16 03:00:00+00:00,0.0
5525,6.4,94,7,5.5,152,11.0,200,0.0,116.63,-26.63,77.21,2022-02-16 04:00:00+00:00,0.0
5526,6.6,94,7,5.7,151,10.6,200,0.0,107.01,-17.01,89.13,2022-02-16 05:00:00+00:00,0.0
5527,6.6,94,7,5.8,161,10.1,210,0.0,97.35,-7.35,100.42,2022-02-16 06:00:00+00:00,0.0
5528,6.4,95,7,5.7,161,9.2,210,0.3,87.76,2.24,111.76,2022-02-16 07:00:00+00:00,0.0
5529,6.6,94,7,5.8,152,10.5,210,4.9,79.37,10.63,123.72,2022-02-16 08:00:00+00:00,2147.77
5530,6.8,95,8,6.0,151,9.7,210,12.2,71.99,18.01,136.77,2022-02-16 09:00:00+00:00,8154.69
5531,7.3,95,8,6.6,161,9.7,210,19.8,66.29,23.71,151.23,2022-02-16 10:00:00+00:00,16475.17
5532,7.7,97,7,7.2,123,7.8,220,18.8,62.82,27.18,167.0,2022-02-16 11:00:00+00:00,17817.32
5533,8.6,97,8,8.2,122,7.6,210,30.3,62.01,27.99,183.52,2022-02-16 12:00:00+00:00,23735.86
5534,9.5,98,8,9.2,152,7.5,220,29.3,63.95,26.05,199.84,2022-02-16 13:00:00+00:00,20751.31
5535,10.7,94,7,9.8,157,7.6,220,32.9,68.41,21.59,215.11,2022-02-16 14:00:00+00:00,14745.53
5536,11.1,94,8,10.3,123,8.2,230,27.8,74.87,15.13,228.98,2022-02-16 15:00:00+00:00,11475.1
5537,12.0,83,7,9.2,123,9.0,230,20.3,82.76,7.24,241.54,2022-02-16 16:00:00+00:00,7905.48
5538,12.2,79,7,8.7,-1,9.4,230,5.2,91.81,-1.81,253.2,2022-02-16 17:00:00+00:00,1157.47
5539,11.2,94,8,10.2,161,9.9,220,0.0,101.29,-11.29,264.46,2022-02-16 18:00:00+00:00,0.0
5540,12.0,89,7,10.3,123,11.4,220,0.0,110.96,-20.96,275.96,2022-02-16 19:00:00+00:00,0.0
5541,11.8,94,8,10.9,157,10.8,230,0.0,120.42,-30.42,288.42,2022-02-16 20:00:00+00:00,0.0
5542,12.0,93,7,10.9,152,10.9,230,0.0,129.14,-39.14,302.82,2022-02-16 21:00:00+00:00,0.0
5543,12.1,90,7,10.4,152,12.4,230,0.0,136.39,-46.39,320.26,2022-02-16 22:00:00+00:00,0.0
5544,12.1,90,7,10.4,161,11.9,230,0.0,141.12,-51.12,341.41,2022-02-16 23:00:00+00:00,0.0
5545,12.2,87,7,10.1,123,11.8,230,0.0,142.25,-52.25,5.1,2022-02-17 00:00:00+00:00,0.0
5546,12.2,86,7,9.9,151,12.2,230,0.0,139.46,-49.46,28.02,2022-02-17 01:00:00+00:00,0.0
5547,11.4,93,7,10.3,123,12.0,240,0.0,133.49,-43.49,47.56,2022-02-17 02:00:00+00:00,0.0
5548,11.3,81,5,8.2,123,9.9,260,0.0,125.48,-35.48,63.55,2022-02-17 03:00:00+00:00,0.0
5549,10.7,66,0,4.5,-1,10.7,270,0.0,116.35,-26.35,76.97,2022-02-17 04:00:00+00:00,0.0
5550,10.0,58,0,2.3,-1,11.4,260,0.0,106.74,-16.74,88.9,2022-02-17 05:00:00+00:00,0.0
5551,9.4,67,3,3.7,100,8.7,260,0.0,97.07,-7.07,100.2,2022-02-17 06:00:00+00:00,0.0
5552,9.1,69,7,3.6,-1,8.0,270,0.5,87.49,2.51,111.56,2022-02-17 07:00:00+00:00,3.26
5553,9.1,69,7,3.6,-1,8.3,260,7.4,79.07,10.93,123.54,2022-02-17 08:00:00+00:00,2177.25
5554,9.3,67,8,3.4,123,8.6,250,15.8,71.67,18.33,136.62,2022-02-17 09:00:00+00:00,6978.82
5555,7.4,81,7,4.4,161,7.2,260,32.1,65.95,24.05,151.12,2022-02-17 10:00:00+00:00,18445.21
5556,9.5,68,3,4.0,123,8.3,260,99.6,62.47,27.53,166.96,2022-02-17 11:00:00+00:00,32816.65
5557,9.3,73,0,4.7,123,8.5,270,96.2,61.66,28.34,183.56,2022-02-17 12:00:00+00:00,20394.09
5558,10.0,67,7,4.1,123,8.0,270,107.9,63.62,26.38,199.95,2022-02-17 13:00:00+00:00,34358.84
5559,9.6,68,5,4.0,123,8.9,260,100.0,68.09,21.91,215.27,2022-02-17 14:00:00+00:00,23963.86
5560,9.9,65,2,3.6,100,9.0,270,114.9,74.58,15.42,229.17,2022-02-17 15:00:00+00:00,18615.16
5561,10.0,59,3,2.5,-1,8.9,270,62.8,82.49,7.51,241.76,2022-02-17 16:00:00+00:00,11673.94
5562,9.3,55,6,0.8,-1,7.7,270,21.7,91.55,-1.55,253.43,2022-02-17 17:00:00+00:00,3494.52
5563,8.4,59,4,1.0,100,7.4,260,0.3,101.04,-11.04,264.71,2022-02-17 18:00:00+00:00,0.05
5564,8.0,57,8,0.0,-1,6.3,240,0.0,110.71,-20.71,276.22,2022-02-17 19:00:00+00:00,0.0
5565,8.2,63,7,1.6,-1,5.4,220,0.0,120.15,-30.15,288.69,2022-02-17 20:00:00+00:00,0.0
5566,8.4,61,8,1.3,161,6.6,220,0.0,128.86,-38.86,303.09,2022-02-17 21:00:00+00:00,0.0
5567,8.0,73,8,3.4,123,7.5,230,0.0,136.08,-46.08,320.49,2022-02-17 22:00:00+00:00,0.0
5568,8.2,73,8,3.7,-1,6.8,240,0.0,140.78,-50.78,341.56,2022-02-17 23:00:00+00:00,0.0
5569,8.1,72,8,3.4,100,5.2,240,0.0,141.9,-51.9,5.1,2022-02-18 00:00:00+00:00,0.0
5570,7.8,75,8,3.7,-1,3.9,240,0.0,139.12,-49.12,27.88,2022-02-18 01:00:00+00:00,0.0
5571,7.8,75,8,3.7,-1,4.2,210,0.0,133.17,-43.17,47.35,2022-02-18 02:00:00+00:00,0.0
5572,7.6,76,8,3.7,-1,4.6,210,0.0,125.19,-35.19,63.31,2022-02-18 03:00:00+00:00,0.0
5573,7.3,78,8,3.8,-1,4.1,220,0.0,116.07,-26.07,76.73,2022-02-18 04:00:00+00:00,0.0
5574,7.6,80,7,4.3,161,4.2,220,0.0,106.46,-16.46,88.68,2022-02-18 05:00:00+00:00,0.0
5575,8.0,80,8,4.8,123,5.4,200,0.0,96.79,-6.79,99.99,2022-02-18 06:00:00+00:00,0.0
5576,7.9,92,7,6.7,123,6.5,200,0.1,87.22,2.78,111.35,2022-02-18 07:00:00+00:00,22.17
5577,9.0,93,8,7.9,-1,9.4,210,5.9,78.77,11.23,123.35,2022-02-18 08:00:00+00:00,4243.39
5578,10.0,94,8,9.1,100,11.3,200,44.8,71.35,18.65,136.47,2022-02-18 09:00:00+00:00,14392.93
5579,10.5,92,7,9.2,152,10.7,220,36.9,65.62,24.38,151.02,2022-02-18 10:00:00+00:00,17665.84
5580,11.0,82,8,8.0,151,11.3,220,22.7,62.12,27.88,166.93,2022-02-18 11:00:00+00:00,8123.52
5581,10.5,87,7,8.5,151,11.8,220,47.0,61.31,28.69,183.6,2022-02-18 12:00:00+00:00,14823.48
5582,10.5,86,8,8.3,151,13.4,220,33.7,63.28,26.72,200.06,2022-02-18 13:00:00+00:00,14554.3
5583,11.1,80,7,7.8,123,13.6,220,14.7,67.78,22.22,215.44,2022-02-18 14:00:00+00:00,7413.93
5584,11.3,81,8,8.1,123,14.7,220,11.7,74.29,15.71,229.37,2022-02-18 15:00:00+00:00,5333.08
5585,8.9,72,8,4.2,123,13.2,240,6.8,82.22,7.78,241.98,2022-02-18 16:00:00+00:00,2567.92
5586,9.0,66,8,3.1,-1,10.8,250,2.8,91.29,-1.29,253.67,2022-02-18 17:00:00+00:00,552.15
5587,8.9,64,8,2.6,100,12.0,240,0.1,100.79,-10.79,264.96,2022-02-18 18:00:00+00:00,0.0
5588,8.5,57,5,0.5,-1,11.2,250,0.0,110.46,-20.46,276.48,2022-02-18 19:00:00+00:00,0.0
5589,7.7,49,8,-2.4,-1,11.1,250,0.0,119.89,-29.89,288.97,2022-02-18 20:00:00+00:00,0.0
5590,6.8,56,7,-1.2,-1,9.8,260,0.0,128.57,-38.57,303.36,2022-02-18 21:00:00+00:00,0.0
5591,6.2,59,7,-1.2,-1,9.3,240,0.0,135.77,-45.77,320.74,2022-02-18 22:00:00+00:00,0.0
5592,6.0,60,4,-1.2,-1,10.0,240,0.0,140.44,-50.44,341.71,2022-02-18 23:00:00+00:00,0.0
5593,6.2,57,8,-1.7,-1,10.1,240,0.0,141.54,-51.54,5.1,2022-02-19 00:00:00+00:00,0.0
5594,5.7,58,7,-1.9,-1,10.1,250,0.0,138.77,-48.77,27.74,2022-02-19 01:00:00+00:00,0.0
5595,5.4,62,7,-1.2,-1,9.8,250,0.0,132.85,-42.85,47.14,2022-02-19 02:00:00+00:00,0.0
5596,4.2,69,1,-0.9,123,9.6,250,0.0,124.89,-34.89,63.08,2022-02-19 03:00:00+00:00,0.0
5597,4.2,68,5,-1.1,-1,8.2,250,0.0,115.79,-25.79,76.5,2022-02-19 04:00:00+00:00,0.0
5598,4.0,70,7,-0.9,-1,7.4,240,0.0,106.18,-16.18,88.45,2022-02-19 05:00:00+00:00,0.0
5599,3.7,72,7,-0.9,100,6.6,240,0.0,96.51,-6.51,99.77,2022-02-19 06:00:00+00:00,0.0
5600,2.9,76,1,-0.8,-1,6.9,240,0.9,86.94,3.06,111.15,2022-02-19 07:00:00+00:00,68.21
5601,3.1,77,0,-0.6,-1,6.9,230,23.4,78.46,11.54,123.17,2022-02-19 08:00:00+00:00,5916.86
5602,3.9,77,7,0.2,-1,7.1,230,46.1,71.03,18.97,136.32,2022-02-19 09:00:00+00:00,15256.77
5603,4.0,75,7,0.0,-1,7.6,240,66.4,65.27,24.73,150.92,2022-02-19 10:00:00+00:00,17926.81
5604,4.6,73,7,0.2,-1,7.6,230,95.3,61.77,28.23,166.89,2022-02-19 11:00:00+00:00,27097.13
5605,5.4,67,8,-0.3,-1,8.0,230,109.8,60.95,29.05,183.64,2022-02-19 12:00:00+00:00,35418.5
5606,5.9,65,7,-0.1,-1,8.0,230,99.5,62.94,27.06,200.17,2022-02-19 13:00:00+00:00,36672.55
5607,6.4,59,6,-0.9,-1,8.1,230,125.4,67.46,22.54,215.61,2022-02-19 14:00:00+00:00,26810.79
5608,7.5,55,5,-0.9,123,7.5,230,83.1,73.99,16.01,229.58,2022-02-19 15:00:00+00:00,21755.44
5609,6.3,59,7,-1.1,-1,9.8,220,57.8,81.95,8.05,242.21,2022-02-19 16:00:00+00:00,11117.74
5610,5.8,60,8,-1.3,-1,10.1,220,14.4,91.03,-1.03,253.91,2022-02-19 17:00:00+00:00,3509.11
5611,5.7,61,8,-1.2,100,11.0,220,0.3,100.54,-10.54,265.22,2022-02-19 18:00:00+00:00,0.0
5612,5.6,62,7,-1.1,-1,10.7,210,0.0,110.2,-20.2,276.75,2022-02-19 19:00:00+00:00,0.0
5613,5.8,61,3,-1.1,-1,12.1,210,0.0,119.63,-29.63,289.24,2022-02-19 20:00:00+00:00,0.0
5614,5.2,69,8,0.1,123,13.7,220,0.0,128.29,-38.29,303.64,2022-02-19 21:00:00+00:00,0.0
5615,5.3,73,8,0.9,123,11.2,230,0.0,135.45,-45.45,320.98,2022-02-19 22:00:00+00:00,0.0
5616,5.6,73,8,1.2,161,11.4,220,0.0,140.09,-50.09,341.86,2022-02-19 23:00:00+00:00,0.0
5617,5.4,81,7,2.5,157,9.4,230,0.0,141.19,-51.19,5.11,2022-02-20 00:00:00+00:00,0.0
5618,5.3,86,7,3.1,161,9.2,230,0.0,138.43,-48.43,27.61,2022-02-20 01:00:00+00:00,0.0
5619,5.2,92,7,4.0,151,7.3,230,0.0,132.53,-42.53,46.93,2022-02-20 02:00:00+00:00,0.0
5620,5.2,92,7,4.0,151,6.9,230,0.0,124.58,-34.58,62.85,2022-02-20 03:00:00+00:00,0.0
5621,5.7,89,7,4.1,123,6.6,230,0.0,115.5,-25.5,76.27,2022-02-20 04:00:00+00:00,0.0
5622,5.9,91,7,4.5,151,7.1,230,0.0,105.89,-15.89,88.22,2022-02-20 05:00:00+00:00,0.0
5623,6.3,89,7,4.6,123,7.4,220,0.0,96.22,-6.22,99.56,2022-02-20 06:00:00+00:00,0.0
5624,6.2,92,7,5.0,122,9.1,220,0.2,86.66,3.34,110.95,2022-02-20 07:00:00+00:00,0.0
5625,6.7,90,8,5.2,123,9.1,220,2.3,78.15,11.85,122.99,2022-02-20 08:00:00+00:00,710.44
5626,6.8,90,7,5.2,151,10.5,220,9.8,70.7,19.3,136.18,2022-02-20 09:00:00+00:00,6227.02
5627,6.9,92,7,5.7,123,10.2,220,19.0,64.93,25.07,150.82,2022-02-20 10:00:00+00:00,10778.97
5628,7.2,92,8,6.0,152,10.8,220,24.0,61.41,28.59,166.86,2022-02-20 11:00:00+00:00,12689.07
5629,7.6,91,8,6.2,151,10.4,220,23.2,60.6,29.4,183.69,2022-02-20 12:00:00+00:00,15077.35
5630,7.8,94,7,7.0,157,9.9,230,33.4,62.6,27.4,200.29,2022-02-20 13:00:00+00:00,18472.17
5631,8.5,88,7,6.6,123,10.0,230,26.3,67.14,22.86,215.78,2022-02-20 14:00:00+00:00,15518.1
5632,8.9,83,7,6.2,123,11.3,220,16.0,73.69,16.31,229.79,2022-02-20 15:00:00+00:00,10517.63
5633,8.7,85,8,6.3,151,11.9,220,7.6,81.68,8.32,242.45,2022-02-20 16:00:00+00:00,3212.19
5634,8.7,86,7,6.5,151,10.9,220,1.8,90.18,-0.18,254.16,2022-02-20 17:00:00+00:00,212.06
5635,8.5,91,7,7.1,161,12.4,220,0.0,100.28,-10.28,265.48,2022-02-20 18:00:00+00:00,0.0
5636,9.0,85,5,6.7,123,12.2,220,0.0,109.95,-19.95,277.02,2022-02-20 19:00:00+00:00,0.0
5637,9.0,85,7,6.7,151,12.9,220,0.0,119.36,-29.36,289.52,2022-02-20 20:00:00+00:00,0.0
5638,9.4,80,7,6.1,123,13.5,220,0.0,128.0,-38.0,303.92,2022-02-20 21:00:00+00:00,0.0
5639,9.0,85,7,6.6,162,15.2,220,0.0,135.14,-45.14,321.22,2022-02-20 22:00:00+00:00,0.0
5640,8.8,87,7,6.7,151,15.1,220,0.0,139.75,-49.75,342.01,2022-02-20 23:00:00+00:00,0.0
5641,8.8,89,7,7.0,161,15.7,220,0.0,140.83,-50.83,5.11,2022-02-21 00:00:00+00:00,0.0
5642,7.5,83,7,4.8,157,14.7,230,0.0,138.08,-48.08,27.49,2022-02-21 01:00:00+00:00,0.0
5643,7.2,64,7,0.9,123,9.9,270,0.0,132.2,-42.2,46.73,2022-02-21 02:00:00+00:00,0.0
5644,6.2,57,7,-1.6,100,9.8,270,0.0,124.28,-34.28,62.62,2022-02-21 03:00:00+00:00,0.0
5645,4.9,62,1,-1.7,-1,9.3,280,0.0,115.2,-25.2,76.04,2022-02-21 04:00:00+00:00,0.0
5646,4.1,65,0,-1.8,-1,7.8,270,0.0,105.6,-15.6,88.0,2022-02-21 05:00:00+00:00,0.0
5647,4.3,66,6,-1.4,100,8.0,250,0.0,95.93,-5.93,99.34,2022-02-21 06:00:00+00:00,0.0
5648,2.7,82,2,-0.1,123,9.3,240,1.0,86.37,3.63,110.75,2022-02-21 07:00:00+00:00,366.17
5649,3.3,79,2,0.0,-1,8.4,240,19.7,77.84,12.16,122.81,2022-02-21 08:00:00+00:00,6677.77
5650,3.8,77,7,0.1,100,8.5,240,54.8,70.37,19.63,136.03,2022-02-21 09:00:00+00:00,14741.09
5651,4.6,72,7,0.1,-1,8.7,240,54.4,64.58,25.42,150.72,2022-02-21 10:00:00+00:00,22917.4
5652,3.9,84,8,1.5,161,9.1,240,59.4,61.05,28.95,166.83,2022-02-21 11:00:00+00:00,17677.68
5653,4.5,84,8,2.0,161,9.5,230,39.1,60.24,29.76,183.74,2022-02-21 12:00:00+00:00,13935.03
5654,5.1,82,7,2.3,161,9.6,240,35.7,62.25,27.75,200.42,2022-02-21 13:00:00+00:00,11875.16
5655,4.5,91,8,3.2,161,10.2,240,20.2,66.82,23.18,215.96,2022-02-21 14:00:00+00:00,7927.93
5656,5.2,90,7,3.7,161,9.5,240,43.6,73.4,16.6,230.01,2022-02-21 15:00:00+00:00,12826.75
5657,5.9,87,7,3.9,161,8.7,260,19.7,81.4,8.6,242.68,2022-02-21 16:00:00+00:00,4857.11
5658,5.6,87,7,3.6,161,7.2,280,10.3,89.96,0.04,254.41,2022-02-21 17:00:00+00:00,2009.01
5659,5.1,88,0,3.3,123,3.3,300,0.3,100.03,-10.03,265.74,2022-02-21 18:00:00+00:00,0.0
5660,5.4,78,7,1.9,-1,3.7,290,0.0,109.69,-19.69,277.29,2022-02-21 19:00:00+00:00,0.0
5661,5.6,74,7,1.3,-1,3.5,280,0.0,119.1,-29.1,289.81,2022-02-21 20:00:00+00:00,0.0
5662,5.4,76,7,1.4,-1,3.5,260,0.0,127.72,-37.72,304.2,2022-02-21 21:00:00+00:00,0.0
5663,5.5,77,8,1.8,-1,3.3,250,0.0,134.82,-44.82,321.47,2022-02-21 22:00:00+00:00,0.0
5664,5.5,76,7,1.7,123,3.5,260,0.0,139.4,-49.4,342.17,2022-02-21 23:00:00+00:00,0.0
5665,5.5,77,7,1.8,100,3.1,290,0.0,140.46,-50.46,5.13,2022-02-22 00:00:00+00:00,0.0
5666,5.2,77,3,1.6,-1,3.8,290,0.0,137.72,-47.72,27.36,2022-02-22 01:00:00+00:00,0.0
5667,4.7,77,4,1.1,-1,3.5,290,0.0,131.87,-41.87,46.53,2022-02-22 02:00:00+00:00,0.0
5668,4.2,79,1,0.9,-1,3.6,270,0.0,123.96,-33.96,62.39,2022-02-22 03:00:00+00:00,0.0
5669,3.7,85,0,1.4,-1,3.8,250,0.0,114.9,-24.9,75.81,2022-02-22 04:00:00+00:00,0.0
5670,3.2,84,1,0.8,-1,4.0,250,0.0,105.31,-15.31,87.78,2022-02-22 05:00:00+00:00,0.0
5671,2.9,89,8,1.2,-1,3.8,240,0.0,95.64,-5.64,99.13,2022-02-22 06:00:00+00:00,0.0
5672,3.1,91,8,1.7,-1,3.8,240,1.5,86.07,3.93,110.55,2022-02-22 07:00:00+00:00,172.17
5673,4.1,90,8,2.6,-1,4.3,240,18.2,77.52,12.48,122.63,2022-02-22 08:00:00+00:00,6370.11
5674,5.2,85,7,2.8,-1,4.8,240,40.2,70.03,19.97,135.88,2022-02-22 09:00:00+00:00,12659.88
5675,6.1,80,8,2.9,-1,5.8,230,56.9,64.22,25.78,150.62,2022-02-22 10:00:00+00:00,24753.9
5676,6.4,80,8,3.2,-1,6.7,220,47.1,60.69,29.31,166.8,2022-02-22 11:00:00+00:00,24864.26
5677,6.6,78,8,3.1,123,8.2,220,36.2,59.88,30.12,183.79,2022-02-22 12:00:00+00:00,21231.94
5678,6.8,80,7,3.6,157,8.6,220,36.9,61.91,28.09,200.54,2022-02-22 13:00:00+00:00,20025.25
5679,6.4,89,7,4.8,152,8.2,220,28.7,66.49,23.51,216.15,2022-02-22 14:00:00+00:00,13443.56
5680,6.7,91,7,5.3,161,8.6,230,26.9,73.1,16.9,230.22,2022-02-22 15:00:00+00:00,12260.89
5681,7.0,89,7,5.3,123,8.4,220,18.5,81.13,8.87,242.92,2022-02-22 16:00:00+00:00,8384.99
5682,6.9,94,8,6.0,157,7.9,230,2.9,89.74,0.26,254.67,2022-02-22 17:00:00+00:00,1072.4
5683,7.0,95,7,6.3,157,7.3,220,0.2,99.77,-9.77,266.01,2022-02-22 18:00:00+00:00,0.0
5684,7.3,96,8,6.7,152,6.9,220,0.0,109.44,-19.44,277.57,2022-02-22 19:00:00+00:00,0.0
5685,7.7,94,7,6.8,157,6.5,230,0.0,118.83,-28.83,290.09,2022-02-22 20:00:00+00:00,0.0
5686,8.0,94,8,7.1,123,7.3,230,0.0,127.43,-37.43,304.48,2022-02-22 21:00:00+00:00,0.0
5687,8.1,94,8,7.2,151,6.6,230,0.0,134.5,-44.5,321.72,2022-02-22 22:00:00+00:00,0.0
5688,7.7,88,7,5.9,161,5.0,260,0.0,139.05,-49.05,342.33,2022-02-22 23:00:00+00:00,0.0
5689,7.1,88,7,5.3,123,2.3,290,0.0,140.1,-50.1,5.14,2022-02-23 00:00:00+00:00,0.0
5690,6.1,92,6,4.9,-1,2.5,260,0.0,137.36,-47.36,27.25,2022-02-23 01:00:00+00:00,0.0
